form,norm,lemma,inflClass,infl,date,id,lemma_count,lemma_freq_per_1000,form_count,form_freq_per_1000,corpus,lemma_id,variety,principal_part
begern,begern,begehren,St|Sw|Unr,infinitive,1363.0,t16172,1136,4.329218797041193,111,0.423013456401032,ENHG,39,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1363.0,t16174,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
geborn,geborn,gebären,St|Sw,past_participle,1363.0,t16193,948,3.612763573587192,297,1.1318468157757342,ENHG,110,Upper German,4
ſprícht,ſprícht,sprechen,St,3.Sg.Präs.Ind,1363.0,t16213,8120,30.94476816194937,95,0.362038543766649,ENHG,27,Upper German,1
vertreibt,vertreibt,vertreiben,St,3.Sg.Präs.Ind,1363.0,t16224,246,0.9374892817536384,14,0.0533530485550851,ENHG,12,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1363.0,t16244,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
be=,beſchaffen,beschaffen,St,past_participle,1363.0,t16257,71,0.2705761748150745,54,0.2057903301410426,ENHG,6,Upper German,4
gend,gend,aufgehen,St,3.Pl.Präs.Ind,1363.0,t16329,148,0.5640179418680427,40,0.1524372815859574,ENHG,1,Upper German,1
ezzent,ezzent,essen,St,3.Pl.Präs.Ind,1363.0,t16331,1272,4.847505554433448,8,0.0304874563171914,ENHG,102,Upper German,1
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1363.0,t16335,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
lag,lag,liegen,St,3.Sg.Prät.Ind,1363.0,t16343,2283,8.700357846518523,312,1.1890107963704684,ENHG,25,Upper German,2
ezzent,ezzent,essen,St,3.Pl.Präs.Ind,1363.0,t16363,1272,4.847505554433448,8,0.0304874563171914,ENHG,102,Upper German,1
trinkent,trinkent,trinken,St,3.Pl.Präs.Ind,1363.0,t16367,744,2.835333437498809,2,0.0076218640792978,ENHG,97,Upper German,1
trinkent,trinkent,trinken,St,3.Pl.Präs.Ind,1363.0,t16367,744,2.835333437498809,2,0.0076218640792978,ENHG,97,Upper German,1
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1363.0,t16371,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
ſtreí=,ſtreítent,streiten,St,3.Pl.Präs.Ind,1363.0,t16399,127,0.483988369035415,1,0.0038109320396489,ENHG,60,Upper German,1
geben,geben,umgeben,St,infinitive,1363.0,t16408,49,0.1867356699427979,2282,8.696546914478875,ENHG,21,Upper German,1
ſtreiten,ſtreiten,streiten,St|Sw,infinitive,1363.0,t16441,127,0.483988369035415,30,0.1143279611894681,ENHG,60,Upper German,1
choment,choment,kommen,St,3.Pl.Präs.Ind,1363.0,t16485,7651,29.15744103535402,5,0.0190546601982446,ENHG,3,Upper German,1
ſtrei=,ſtreiten,streiten,St|Sw,infinitive,1363.0,t16546,127,0.483988369035415,30,0.1143279611894681,ENHG,60,Upper German,1
gend,gend,gehen,St,3.Pl.Präs.Ind,1363.0,t16553,4922,18.757407499152063,40,0.1524372815859574,ENHG,1,Upper German,1
ſehent,ſehent,sehen,St,3.Pl.Präs.Ind,1363.0,t16577,3059,11.657641109286097,55,0.2096012621806915,ENHG,22,Upper German,1
ezzent,ezzent,essen,St,3.Pl.Präs.Ind,1363.0,t16652,1272,4.847505554433448,8,0.0304874563171914,ENHG,102,Upper German,1
líſt,líſt,lesen,St,3.Sg.Präs.Ind,1363.0,t16722,948,3.612763573587192,11,0.0419202524361383,ENHG,144,Upper German,1
geſehen,geſehen,sehen,St|Sw|Unr,past_participle,1363.0,t16738,3059,11.657641109286097,685,2.610488447159522,ENHG,22,Upper German,4
ſpricht,ſpricht,sprechen,St,3.Sg.Präs.Ind,1363.0,t16750,8120,30.94476816194937,2138,8.147772700769428,ENHG,27,Upper German,1
geborn,geborn,gebären,St|Sw,past_participle,1363.0,t16755,948,3.612763573587192,297,1.1318468157757342,ENHG,110,Upper German,4
geporn,geporn,gebären,St|Sw,past_participle,1363.0,t16763,948,3.612763573587192,53,0.2019793981013936,ENHG,110,Upper German,4
lā=,lāden,laden,St,infinitive,1363.0,t16783,112,0.4268243884406809,2,0.0076218640792978,ENHG,85,Upper German,1
lā=,lāden,laden,St,infinitive,1363.0,t16783,112,0.4268243884406809,2,0.0076218640792978,ENHG,85,Upper German,1
ge=,gemacht,machen,St|Sw|Unr,past_participle,1363.0,t16836,5042,19.21471934390994,1228,4.679824544688895,ENHG,145,Upper German,4
gemacht,gemacht,machen,St|Sw|Unr,past_participle,1363.0,t16868,5042,19.21471934390994,1228,4.679824544688895,ENHG,145,Upper German,4
benem,benem,benehmen,St,3.Sg.Präs.*,1363.0,t16993,243,0.9260564856346916,2,0.0076218640792978,ENHG,47,Upper German,1
leiden,leiden,leiden,St|Sw,infinitive,1363.0,t17013,936,3.567032389111405,283,1.0784937672206492,ENHG,93,Upper German,1
wais,wais,wissen,Unr,1.Sg.Präs.Ind,1395.0,t46,2994,11.409930526708916,31,0.118138893229117,ENHG,221,Upper German,1
wais,wais,wissen,Unr,3.Sg.Präs.Ind,1395.0,t53,2994,11.409930526708916,31,0.118138893229117,ENHG,221,Upper German,1
lech,lech,leihen,St,1.Sg.Prät.Ind,1395.0,t103,74,0.2820089709340213,5,0.0190546601982446,ENHG,143,Upper German,2
lech,lech,leihen,St,1.Sg.Prät.Ind,1395.0,t117,74,0.2820089709340213,5,0.0190546601982446,ENHG,143,Upper German,2
lech,lech,leihen,St,1.Sg.Prät.Ind,1395.0,t131,74,0.2820089709340213,5,0.0190546601982446,ENHG,143,Upper German,2
lech,lech,leihen,St,1.Sg.Prät.Ind,1395.0,t148,74,0.2820089709340213,5,0.0190546601982446,ENHG,143,Upper German,2
welaib,welaib,bleiben,St,3.Sg.Prät.Ind,1395.0,t187,1827,6.962572836438608,5,0.0190546601982446,ENHG,69,Upper German,2
gelic[...],gelic[...],leihen,St,past_participle,1395.0,t210,74,0.2820089709340213,1,0.0038109320396489,ENHG,143,Upper German,4
geltn̄,geltn̄,gelten,St,infinitive,1395.0,t217,231,0.8803253011589044,18,0.0685967767136808,ENHG,84,Upper German,1
welaib,welaib,bleiben,St,3.Sg.Prät.Ind,1395.0,t259,1827,6.962572836438608,5,0.0190546601982446,ENHG,69,Upper German,2
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t310,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
vˢloren,vˢloren,verlieren,St|Sw|Unr,past_participle,1395.0,t316,584,2.225584311154979,15,0.057163980594734,ENHG,214,Upper German,4
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t323,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t341,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
nemē,nemē,nehmen,St|Sw,infinitive,1395.0,t351,3364,12.819975381379024,185,0.7050224273350534,ENHG,47,Upper German,1
ſlach,ſlach,abschlagen,St,1.Sg.Präs.Ind,1395.0,t353,46,0.1753028738238511,5,0.0190546601982446,ENHG,7,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t373,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
genomen,genomen,nehmen,St|Sw,past_participle,1395.0,t379,3364,12.819975381379024,210,0.8002957283262768,ENHG,47,Upper German,4
fur,fur,fahren,St,3.Sg.Prät.Ind,1395.0,t386,855,3.258346893899841,5,0.0190546601982446,ENHG,89,Upper German,2
Rait,Rait,reiten,St,1.Sg.Prät.Ind,1395.0,t394,577,2.1989077868774363,20,0.0762186407929787,ENHG,162,Upper German,2
Rait,Rait,reiten,St,3.Sg.Prät.Ind,1395.0,t409,577,2.1989077868774363,20,0.0762186407929787,ENHG,162,Upper German,2
welaib,welaib,bleiben,St,3.Sg.Prät.Ind,1395.0,t420,1827,6.962572836438608,5,0.0190546601982446,ENHG,69,Upper German,2
welaib,welaib,bleiben,St,3.Sg.Prät.Ind,1395.0,t466,1827,6.962572836438608,5,0.0190546601982446,ENHG,69,Upper German,2
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t488,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
ſlu͗g,ſlu͗g,abschlagen,St,3.Sg.Prät.Ind,1395.0,t490,46,0.1753028738238511,25,0.0952733009912234,ENHG,7,Upper German,2
[...],[...],geben,St,3.Sg.Prät.Ind,1395.0,t495,6017,22.930378082567653,100,0.3810932039648937,ENHG,21,Upper German,2
[...],[...],stehen,Unr,3.Sg.Präs.Ind,1395.0,t503,2583,9.843637458413204,100,0.3810932039648937,ENHG,9,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t656,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t666,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
pinten·,pinten,binden,St|Sw,infinitive,1395.0,t676,368,1.4024229905908088,4,0.0152437281585957,ENHG,66,Upper German,1
pinten·,pinten,binden,St|Sw,infinitive,1395.0,t676,368,1.4024229905908088,4,0.0152437281585957,ENHG,66,Upper German,1
pant,pant,binden,St,1.Sg.Prät.Ind,1395.0,t695,368,1.4024229905908088,16,0.0609749126343829,ENHG,66,Upper German,2
pant,pant,binden,St,1.Sg.Prät.Ind,1395.0,t695,368,1.4024229905908088,16,0.0609749126343829,ENHG,66,Upper German,2
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t713,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
vˢzirt,vˢzirt,verzehren,Sw|Unr,past_participle,1395.0,t740,155,0.5906944661455853,6,0.0228655922378936,ENHG,216,Upper German,4
kangen,kangen,gehen,St|Sw|Unr,past_participle,1395.0,t774,4922,18.757407499152063,3,0.0114327961189468,ENHG,1,Upper German,4
lie,lie,leihen,St,3.Sg.Prät.Ind,1395.0,t809,74,0.2820089709340213,22,0.0838405048722766,ENHG,143,Upper German,2
fur,fur,fahren,St,3.Sg.Prät.Ind,1395.0,t816,855,3.258346893899841,5,0.0190546601982446,ENHG,89,Upper German,2
pringt,pringt,bringen,Unr,3.Sg.Präs.Ind,1395.0,t824,2168,8.262100661958895,75,0.2858199029736702,ENHG,73,Upper German,1
pringt,pringt,bringen,Unr,3.Sg.Präs.Ind,1395.0,t824,2168,8.262100661958895,75,0.2858199029736702,ENHG,73,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t836,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gie,gie,gehen,Unr,3.Sg.Prät.Ind,1395.0,t841,4922,18.757407499152063,94,0.3582276117270001,ENHG,1,Upper German,2
prennē,prennē,brennen,St|Sw|Unr,infinitive,1395.0,t850,188,0.7164552234540001,3,0.0114327961189468,ENHG,72,Upper German,1
ſtreichn̄,ſtreichn̄,streichen,St,infinitive,1395.0,t852,48,0.1829247379031489,2,0.0076218640792978,ENHG,203,Upper German,1
wegen,wegen,wägen,St|Sw,infinitive,1395.0,t854,18,0.0685967767136808,3,0.0114327961189468,ENHG,101,Upper German,1
gelichn̄,gelichn̄,leihen,St,past_participle,1395.0,t889,74,0.2820089709340213,1,0.0038109320396489,ENHG,143,Upper German,4
gap,gap,geben,St,3.Sg.Prät.Ind,1395.0,t903,6017,22.930378082567653,59,0.2248449903392873,ENHG,21,Upper German,2
rait,rait,reiten,St,3.Sg.Prät.Ind,1395.0,t920,577,2.1989077868774363,59,0.2248449903392873,ENHG,162,Upper German,2
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1007,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1037,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1040,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1053,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1079,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
pringt·,pringt,bringen,Unr,3.Sg.Präs.Ind,1395.0,t1096,2168,8.262100661958895,75,0.2858199029736702,ENHG,73,Upper German,1
pringt·,pringt,bringen,Unr,3.Sg.Präs.Ind,1395.0,t1096,2168,8.262100661958895,75,0.2858199029736702,ENHG,73,Upper German,1
ſtet,ſtet,stehen,Unr,3.Sg.Präs.Ind,1395.0,t1186,2583,9.843637458413204,464,1.7682724663971068,ENHG,9,Upper German,1
nimt,nimt,nehmen,St,3.Sg.Präs.Ind,1395.0,t1245,3364,12.819975381379024,19,0.0724077087533298,ENHG,47,Upper German,1
geit,geit,geben,St,3.Sg.Präs.Ind,1395.0,t1265,6017,22.930378082567653,122,0.4649337088371703,ENHG,21,Upper German,1
gie,gie,gehen,Unr,3.Sg.Prät.Ind,1395.0,t1275,4922,18.757407499152063,94,0.3582276117270001,ENHG,1,Upper German,2
pinten·,pinten,binden,St|Sw,infinitive,1395.0,t1288,368,1.4024229905908088,4,0.0152437281585957,ENHG,66,Upper German,1
pinten·,pinten,binden,St|Sw,infinitive,1395.0,t1288,368,1.4024229905908088,4,0.0152437281585957,ENHG,66,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1292,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
geit,geit,geben,St,3.Sg.Präs.Ind,1395.0,t1388,6017,22.930378082567653,122,0.4649337088371703,ENHG,21,Upper German,1
gebn̄,gebn̄,geben,St|Unr,infinitive,1395.0,t1397,6017,22.930378082567653,309,1.1775780002515217,ENHG,21,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1399,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gie,gie,gehen,Unr,3.Sg.Prät.Ind,1395.0,t1410,4922,18.757407499152063,94,0.3582276117270001,ENHG,1,Upper German,2
gib,gib,geben,St,1.Sg.Präs.Ind,1395.0,t1506,6017,22.930378082567653,74,0.2820089709340213,ENHG,21,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1514,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
geleit,geleit,legen,St|Sw|Unr,past_participle,1395.0,t1522,1055,4.020533301829628,43,0.1638700777049043,ENHG,142,Upper German,4
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1536,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1538,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1554,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gebn̄,gebn̄,geben,St|Unr,infinitive,1395.0,t1615,6017,22.930378082567653,309,1.1775780002515217,ENHG,21,Upper German,1
gab·,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1621,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gebn̄,gebn̄,geben,St|Unr,infinitive,1395.0,t1654,6017,22.930378082567653,309,1.1775780002515217,ENHG,21,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1667,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gebn̄,gebn̄,geben,St|Unr,infinitive,1395.0,t1716,6017,22.930378082567653,309,1.1775780002515217,ENHG,21,Upper German,1
gebn̄,gebn̄,geben,St|Unr,infinitive,1395.0,t1720,6017,22.930378082567653,309,1.1775780002515217,ENHG,21,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1736,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1807,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
cham,cham,kommen,St,3.Sg.Prät.Konj,1395.0,t1847,7651,29.15744103535402,155,0.5906944661455853,ENHG,3,Upper German,3
lech,lech,leihen,St,3.Sg.Prät.Ind,1395.0,t1879,74,0.2820089709340213,5,0.0190546601982446,ENHG,143,Upper German,2
genant,genant,nennen,St|Sw|Unr,past_participle,1395.0,t1911,2245,8.555542429011863,912,3.47557002015983,ENHG,153,Upper German,4
g③·,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1960,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1986,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
pringt,pringt,bringen,Unr,3.Sg.Präs.Ind,1395.0,t1987,2168,8.262100661958895,75,0.2858199029736702,ENHG,73,Upper German,1
pringt,pringt,bringen,Unr,3.Sg.Präs.Ind,1395.0,t1987,2168,8.262100661958895,75,0.2858199029736702,ENHG,73,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t1992,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
gab,gab,geben,St,3.Sg.Prät.Ind,1395.0,t1994,6017,22.930378082567653,1213,4.622660564094161,ENHG,21,Upper German,2
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t2007,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
pring·,pring,bringen,Unr,3.Sg.Präs.Konj,1395.0,t2008,2168,8.262100661958895,27,0.1028951650705213,ENHG,73,Upper German,1
pring·,pring,bringen,Unr,3.Sg.Präs.Konj,1395.0,t2008,2168,8.262100661958895,27,0.1028951650705213,ENHG,73,Upper German,1
g③,g③,gehen,Unr,3.Sg.Präs.Ind,1395.0,t2012,4922,18.757407499152063,354,1.3490699420357235,ENHG,1,Upper German,1
vˢchaufen,vˢchaufen,verkaufen,St|Sw,infinitive,1395.0,t2035,173,0.6592912428592661,1,0.0038109320396489,ENHG,135,Upper German,1
geben,geben,geben,St|Unr,infinitive,1395.0,t2053,6017,22.930378082567653,2282,8.696546914478875,ENHG,21,Upper German,1
cham,cham,kommen,St,3.Sg.Prät.Konj,1395.0,t2081,7651,29.15744103535402,155,0.5906944661455853,ENHG,3,Upper German,3
